/home/john/software_debug/github/fault-localization-by-Comparing-Program-Coverage/xmlproc/outputters.py:29	1.000000	0.816497
/home/john/software_debug/github/fault-localization-by-Comparing-Program-Coverage/xmlproc/outputters.py:30	1.000000	0.816497
/home/john/software_debug/github/fault-localization-by-Comparing-Program-Coverage/xmlproc/outputters.py:31	1.000000	0.816497
/home/john/software_debug/github/fault-localization-by-Comparing-Program-Coverage/xmlproc/outputters.py:35	1.000000	0.816497
/home/john/software_debug/github/fault-localization-by-Comparing-Program-Coverage/xmlproc/outputters.py:42	1.000000	0.816497
/home/john/software_debug/github/fault-localization-by-Comparing-Program-Coverage/xmlproc/outputters.py:43	1.000000	0.816497
/home/john/software_debug/github/fault-localization-by-Comparing-Program-Coverage/xmlproc/outputters.py:44	1.000000	0.816497
/home/john/software_debug/github/fault-localization-by-Comparing-Program-Coverage/xmlproc/outputters.py:45	1.000000	0.816497
/home/john/software_debug/github/fault-localization-by-Comparing-Program-Coverage/xmlproc/outputters.py:55	1.000000	0.816497
/home/john/software_debug/github/fault-localization-by-Comparing-Program-Coverage/xmlproc/outputters.py:56	1.000000	0.816497
/home/john/software_debug/github/fault-localization-by-Comparing-Program-Coverage/xmlproc/outputters.py:57	1.000000	0.816497
/home/john/software_debug/github/fault-localization-by-Comparing-Program-Coverage/xmlproc/xml/parsers/xmlproc/xmldtd.py:51	1.000000	0.816497
/home/john/software_debug/github/fault-localization-by-Comparing-Program-Coverage/xmlproc/xml/parsers/xmlproc/xmlproc.py:106	1.000000	1.000000
/home/john/software_debug/github/fault-localization-by-Comparing-Program-Coverage/xmlproc/xml/parsers/xmlproc/xmlproc.py:109	1.000000	0.816497
/home/john/software_debug/github/fault-localization-by-Comparing-Program-Coverage/xmlproc/xml/parsers/xmlproc/xmlproc.py:110	1.000000	0.816497
/home/john/software_debug/github/fault-localization-by-Comparing-Program-Coverage/xmlproc/xml/parsers/xmlproc/xmlproc.py:373	1.000000	1.000000
/home/john/software_debug/github/fault-localization-by-Comparing-Program-Coverage/xmlproc/xml/parsers/xmlproc/xmlproc.py:422	1.000000	0.816497
/home/john/software_debug/github/fault-localization-by-Comparing-Program-Coverage/xmlproc/xml/parsers/xmlproc/xmlproc.py:424	1.000000	0.816497
/home/john/software_debug/github/fault-localization-by-Comparing-Program-Coverage/xmlproc/xml/parsers/xmlproc/xmlproc.py:425	1.000000	0.816497
/home/john/software_debug/github/fault-localization-by-Comparing-Program-Coverage/xmlproc/xml/parsers/xmlproc/xmlproc.py:427	1.000000	0.816497
/home/john/software_debug/github/fault-localization-by-Comparing-Program-Coverage/xmlproc/xml/parsers/xmlproc/xmlproc.py:428	1.000000	0.816497
/home/john/software_debug/github/fault-localization-by-Comparing-Program-Coverage/xmlproc/xml/parsers/xmlproc/xmlproc.py:429	1.000000	0.816497
/home/john/software_debug/github/fault-localization-by-Comparing-Program-Coverage/xmlproc/xml/parsers/xmlproc/xmlproc.py:430	1.000000	0.816497
/home/john/software_debug/github/fault-localization-by-Comparing-Program-Coverage/xmlproc/xml/parsers/xmlproc/xmlproc.py:431	1.000000	0.816497
/home/john/software_debug/github/fault-localization-by-Comparing-Program-Coverage/xmlproc/xml/parsers/xmlproc/xmlproc.py:61	1.000000	0.816497
/home/john/software_debug/github/fault-localization-by-Comparing-Program-Coverage/xmlproc/xml/parsers/xmlproc/xmlproc.py:63	1.000000	0.816497
/home/john/software_debug/github/fault-localization-by-Comparing-Program-Coverage/xmlproc/xml/parsers/xmlproc/xmlutils.py:359	1.000000	0.816497
/home/john/software_debug/github/fault-localization-by-Comparing-Program-Coverage/xmlproc/xml/parsers/xmlproc/xmlutils.py:360	1.000000	0.816497
/home/john/software_debug/github/fault-localization-by-Comparing-Program-Coverage/xmlproc/xml/parsers/xmlproc/xmlutils.py:361	1.000000	0.816497
/home/john/software_debug/github/fault-localization-by-Comparing-Program-Coverage/xmlproc/xml/parsers/xmlproc/xmlutils.py:362	1.000000	0.816497
/home/john/software_debug/github/fault-localization-by-Comparing-Program-Coverage/xmlproc/xml/parsers/xmlproc/xmlutils.py:363	1.000000	0.816497
/home/john/software_debug/github/fault-localization-by-Comparing-Program-Coverage/xmlproc/xml/parsers/xmlproc/xmlutils.py:367	1.000000	0.816497
/home/john/software_debug/github/fault-localization-by-Comparing-Program-Coverage/xmlproc/xml/parsers/xmlproc/xmlutils.py:369	1.000000	0.816497
/home/john/software_debug/github/fault-localization-by-Comparing-Program-Coverage/xmlproc/xml/parsers/xmlproc/xmlutils.py:372	1.000000	0.816497
/home/john/software_debug/github/fault-localization-by-Comparing-Program-Coverage/xmlproc/xml/parsers/xmlproc/xmlutils.py:376	1.000000	0.816497
/home/john/software_debug/github/fault-localization-by-Comparing-Program-Coverage/xmlproc/xml/parsers/xmlproc/xmlutils.py:378	1.000000	0.816497
